,click,hour,C1,banner_pos,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,device_model_int
55065,1,14102100,1002,0,0,0,21675,320,50,2495,2,167,-1,23,-8985216117090644981
55066,1,14102100,1005,1,1,0,6616,320,50,576,2,35,100131,32,-3130634972019121531
55067,1,14102100,1005,0,1,0,17654,300,250,1994,2,39,-1,33,-8714071520106422825
55068,0,14102100,1005,0,1,0,16859,320,50,1887,3,39,-1,23,-241026016115002563
55069,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,100083,79,7741261153921945767
55070,0,14102100,1005,0,1,0,16615,320,50,1863,3,39,-1,23,-6074956303460670410
55071,0,14102100,1005,0,1,2,20596,320,50,2161,0,35,100131,157,8708890868380135645
55072,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,-6177498682928522391
55073,1,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,1392857164009207940
55074,0,14102100,1005,1,1,0,17753,320,50,1993,2,1063,-1,33,-8714071520106422825
55075,0,14102100,1005,1,1,0,18993,320,50,2161,0,35,-1,157,-3130634972019121531
55076,0,14102100,1005,0,1,0,20508,320,50,2351,3,163,-1,61,-7956055895312208846
55077,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-5519153643065449848
55078,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,1870610864071478492
55079,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-5497470920203784452
55080,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,6820209754937685943
55081,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,100083,79,-8587292268327570678
55082,0,14102100,1005,1,1,0,20007,320,50,2283,0,163,-1,95,6748706139684337039
55083,0,14102100,1007,0,1,2,21640,320,50,2485,3,163,100002,93,5163766403789778695
55084,0,14102100,1005,0,1,0,18925,320,50,1926,2,39,100128,13,-4535492873697899382
55085,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,-3130634972019121531
55086,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,4499108202135611527
55087,1,14102100,1005,1,1,0,17753,320,50,1993,2,1063,-1,33,5846719576061300330
55088,0,14102100,1005,1,1,0,20596,320,50,2161,0,35,-1,157,-2566059343281034868
55089,1,14102100,1005,0,1,0,15699,320,50,1722,0,35,100084,79,7090997833464111984
55090,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-2400754558667974282
55091,0,14102100,1005,0,1,2,15703,320,50,1722,0,35,100084,79,2430594190366389870
55092,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,100083,79,-7447863751109610905
55093,1,14102100,1005,0,1,0,17654,300,250,1994,2,39,100084,33,-7447863751109610905
55094,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,-2993521494292591620
55095,0,14102100,1005,1,1,0,16208,320,50,1800,3,167,100074,23,4452355107376042591
55096,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-3080848871416834294
55097,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,7090997833464111984
55098,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,7741261153921945767
55099,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,100083,79,1976492737192670828
55100,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,2284728201591191476
55101,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,4499108202135611527
55102,0,14102100,1005,1,1,0,17037,320,50,1934,2,39,-1,16,1096019029652443624
55103,0,14102100,1005,0,1,0,6616,320,50,576,2,35,-1,32,-8714071520106422825
55104,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,1870610864071478492
55105,1,14102100,1002,0,0,0,19665,320,50,2253,2,303,-1,52,2630341270021104362
55106,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,-1,117,7587794743129448849
55107,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,7741261153921945767
55108,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,7741261153921945767
55109,0,14102100,1002,0,0,0,15908,320,50,1752,3,297,100081,82,-2460408165031229671
55110,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,100084,79,7058125933653536556
55111,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,-5497470920203784452
55112,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,4303152633828695149
55113,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,5360659529384228330
55114,0,14102100,1005,0,1,0,21612,320,50,2481,3,297,100111,61,-8822488084725079259
55115,0,14102100,1005,0,1,2,16615,320,50,1863,3,39,-1,23,7915586405352128873
55116,0,14102100,1010,1,4,2,21665,320,50,2493,3,35,-1,117,6599400693664098975
55117,0,14102100,1005,0,1,3,20596,320,50,2161,0,35,-1,157,-3921213272312796237
55118,0,14102100,1005,1,1,0,17753,320,50,1993,2,1063,-1,33,-80052322344914806
55119,0,14102100,1005,1,1,0,16071,320,50,1784,2,175,100081,95,3314832870957709642
55120,0,14102100,1005,0,1,3,17163,320,50,1955,3,163,100192,71,3455671332153234209
55121,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-3130634972019121531
55122,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,-7699311560514132401
55123,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,7741261153921945767
55124,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-5584331359656771346
55125,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,100084,79,3518248527686447543
55126,1,14102100,1005,0,1,0,15699,320,50,1722,0,35,100083,79,-80052322344914806
55127,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,7741261153921945767
55128,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,7090997833464111984
55129,0,14102100,1005,1,1,0,17747,320,50,1974,2,39,-1,33,8320331670312406252
55130,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,-1,117,1870610864071478492
55131,1,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,1870610864071478492
55132,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,-3080848871416834294
55133,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,1453129676188293942
55134,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-3080848871416834294
55135,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,6574997430427829896
55136,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-4452899560413711348
55137,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,100050,157,-7699311560514132401
55138,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-8535980062928872586
55139,0,14102100,1005,1,1,0,19950,320,50,1800,3,167,100079,23,1976492737192670828
55140,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-8524845869631428841
55141,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-3080848871416834294
55142,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,7741261153921945767
55143,0,14102100,1005,0,1,0,16858,320,50,1887,3,39,-1,23,8273148499357621015
55144,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,-5500102211152890747
55145,0,14102100,1005,0,1,2,16615,320,50,1863,3,39,-1,23,7915586405352128873
55146,1,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,2297852971175655885
55147,0,14102100,1005,0,1,0,19772,320,50,2227,0,687,-1,48,-242337840832079435
55148,1,14102100,1005,0,1,0,19015,300,250,2162,2,39,-1,33,-8641228997941897917
55149,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-7871743197361547136
55150,0,14102100,1005,1,1,0,20596,320,50,2161,0,35,-1,157,-3130634972019121531
55151,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-8587292268327570678
55152,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,100083,79,-1384014295401273542
55153,1,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,5890652562956649137
55154,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-5497470920203784452
55155,0,14102100,1005,0,1,2,18987,320,50,2158,3,291,-1,61,5008570671578267764
55156,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,-3080848871416834294
55157,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,100084,79,7090997833464111984
55158,1,14102100,1005,0,1,0,15699,320,50,1722,0,35,100083,79,-8524845869631428841
55159,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,100084,79,-3130634972019121531
55160,0,14102100,1005,1,1,0,17014,320,50,1872,3,39,-1,23,7741261153921945767
55161,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,-1,117,6599400693664098975
55162,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-80052322344914806
55163,1,14102100,1005,0,1,0,6616,320,50,576,2,35,100131,32,1339869457246257899
55164,0,14102100,1005,0,1,0,16858,320,50,1887,3,39,-1,23,-5497470920203784452
55165,1,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,-4320662022148239902
55166,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,100084,79,6568308335901850478
55167,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,7435872463990148051
55168,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-623261270882518450
55169,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,5123983168380674757
55170,0,14102100,1005,1,1,0,20596,320,50,2161,0,35,-1,157,7058125933653536556
55171,0,14102100,1005,1,1,0,15908,320,50,1752,3,297,100081,82,3314832870957709642
55172,0,14102100,1002,0,0,0,21685,320,50,2496,3,167,100191,23,-8596601259087622892
55173,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-8641228997941897917
55174,1,14102100,1002,0,0,0,6398,320,50,549,3,39,100084,23,-8889223826222258192
55175,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-1045048652385284703
55176,0,14102100,1005,1,1,0,15701,320,50,1722,0,35,-1,79,2297852971175655885
55177,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,-2993521494292591620
55178,0,14102100,1005,0,1,0,20984,320,50,2371,0,551,100217,46,4426077012004714231
55179,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,100084,79,-6043826374048643121
55180,0,14102100,1005,1,1,0,20359,216,36,2333,0,39,-1,157,-8714071520106422825
55181,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,5020865433957120045
55182,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,7741261153921945767
55183,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,7435872463990148051
55184,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,7741261153921945767
55185,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,100131,157,-8524845869631428841
55186,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,1976492737192670828
55187,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-7699311560514132401
55188,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,100105,157,4148419395239622656
55189,1,14102100,1005,1,1,0,16920,320,50,1899,0,431,100074,117,4133949106663833616
55190,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-5584331359656771346
55191,0,14102100,1005,0,1,2,15705,320,50,1722,0,35,100084,79,-4536565594672005814
55192,1,14102100,1005,1,1,0,17614,320,50,1993,2,1063,-1,33,-8714071520106422825
55193,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,100084,79,2297852971175655885
55194,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-3130634972019121531
55195,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,-5497470920203784452
55196,1,14102100,1005,0,1,0,20633,320,50,2374,3,39,-1,23,-5497470920203784452
55197,0,14102100,1005,0,1,2,20596,320,50,2161,0,35,-1,157,2483275818131362429
55198,0,14102100,1002,0,0,0,19665,320,50,2253,2,303,-1,52,-8596601259087622892
55199,0,14102100,1005,0,1,0,9438,320,50,898,3,427,100004,61,7561488289215733344
55200,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,100084,79,-3130634972019121531
55201,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,100084,79,-7650056342884454890
55202,1,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-6449148530060962954
55203,0,14102100,1005,0,1,0,17914,320,50,2043,2,39,100084,32,-6371797486130329849
55204,0,14102100,1005,0,1,0,6560,320,50,571,2,39,-1,32,-7678237799102258407
55205,0,14102100,1010,1,4,0,17877,320,50,2036,3,47,100221,156,-2972098734431236531
55206,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,100083,79,-8524845869631428841
55207,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,797585632077130599
55208,0,14102100,1005,1,1,0,18993,320,50,2161,0,35,-1,157,2297852971175655885
55209,1,14102100,1005,1,1,0,20362,320,50,2333,0,39,-1,157,3314832870957709642
55210,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-1028312603958205659
55211,0,14102100,1005,1,1,0,19772,320,50,2227,0,687,100075,48,3918723302859025064
55212,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,7741261153921945767
55213,0,14102100,1005,0,1,0,20743,320,50,2394,0,175,100111,116,5642505943159093909
55214,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,-2110761140653380290
55215,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,5846719576061300330
55216,0,14102100,1005,0,1,0,20751,320,50,1895,0,681,100028,101,849268422510876400
55217,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,5846719576061300330
55218,1,14102100,1005,0,1,2,15701,320,50,1722,0,35,100084,79,8708890868380135645
55219,1,14102100,1005,0,1,0,20633,320,50,2374,3,39,-1,23,-1752943518330897370
55220,0,14102100,1005,0,1,0,18954,320,50,2154,3,427,100062,61,-5497470920203784452
55221,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,100084,79,-1676073637574488163
55222,1,14102100,1005,0,1,0,16071,320,50,1784,2,175,100074,95,8594768396753641895
55223,1,14102100,1005,1,1,0,17753,320,50,1993,2,1063,-1,33,-4796532973082693623
55224,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-1941984205333019382
55225,1,14102100,1005,1,1,0,17753,320,50,1993,2,1063,-1,33,5846719576061300330
55226,0,14102100,1002,0,0,0,21296,300,50,2446,3,171,100228,156,-4791154564170380901
55227,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,4426077012004714231
55228,0,14102100,1002,0,0,0,21661,320,50,2446,3,171,100228,156,-4791154564170380901
55229,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,100084,79,-7902881721453091973
55230,0,14102100,1002,0,0,0,21661,320,50,2446,3,171,100228,156,-4791154564170380901
55231,0,14102100,1010,1,4,0,17877,320,50,2036,3,47,-1,156,6599400693664098975
55232,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,-3130634972019121531
55233,1,14102100,1005,0,1,0,15699,320,50,1722,0,35,100084,79,-8587292268327570678
55234,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,100084,79,2903043493695938226
55235,0,14102100,1005,0,1,2,15707,320,50,1722,0,35,-1,79,277852869496741424
55236,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,137884114573136964
55237,0,14102100,1005,1,1,0,17753,320,50,1993,2,1063,-1,33,6568308335901850478
55238,1,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-8714071520106422825
55239,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,-2493367402798916035
55240,0,14102100,1010,1,4,2,20352,320,50,2333,0,39,100037,157,-3963223993094990010
55241,1,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,2297852971175655885
55242,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,100084,79,-5497470920203784452
55243,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,100212,157,-2566059343281034868
55244,1,14102100,1005,1,1,0,15706,320,50,1722,0,35,-1,79,-3130634972019121531
55245,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,-1,117,-2192346075172817573
55246,0,14102100,1005,1,1,0,19771,320,50,2227,0,687,100074,48,-298429284277331630
55247,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,5846719576061300330
55248,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,1714146863004546118
55249,0,14102100,1005,0,1,2,14988,320,50,1637,0,161,100046,91,3864242487165835918
55250,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,100084,79,6574997430427829896
55251,1,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,3314832870957709642
55252,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,4499108202135611527
55253,0,14102100,1005,1,1,0,17614,320,50,1993,2,1063,-1,33,-80052322344914806
55254,0,14102100,1005,0,1,2,15706,320,50,1722,0,35,-1,79,7915586405352128873
55255,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-5497470920203784452
55256,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,4499108202135611527
55257,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,-1,117,4990351843692478693
55258,0,14102100,1005,0,1,0,17653,300,250,1994,2,39,-1,33,-5497470920203784452
55259,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-3130634972019121531
55260,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-4100608169776415017
55261,1,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,-6449148530060962954
55262,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,5846719576061300330
55263,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-5497470920203784452
55264,0,14102100,1002,0,0,0,19665,320,50,2253,2,303,100055,52,1446509327480952531
55265,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,-6177498682928522391
55266,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-2512938341375609741
55267,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,7918889398823724793
55268,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,7741261153921945767
55269,0,14102100,1002,0,0,0,21660,320,50,2446,3,171,100228,156,-4791154564170380901
55270,0,14102100,1005,1,1,2,20596,320,50,2161,0,35,-1,157,-227062044999338968
55271,0,14102100,1005,1,1,0,17614,320,50,1993,2,1063,-1,33,-7447863751109610905
55272,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,-5497470920203784452
55273,0,14102100,1005,0,1,2,20596,320,50,2161,0,35,100148,157,1870610864071478492
55274,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-4986387896846732021
55275,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,100131,157,3166467294089049899
55276,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,7741261153921945767
55277,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-6043826374048643121
55278,0,14102100,1005,0,1,0,6616,320,50,576,2,35,-1,32,-2986394740331928670
55279,0,14102100,1005,0,1,0,6560,320,50,571,2,39,100048,32,4744640752957425445
55280,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,6548076158461573965
55281,0,14102100,1005,0,1,0,17653,300,250,1994,2,39,-1,33,-8714071520106422825
55282,0,14102100,1005,0,1,2,15704,320,50,1722,0,35,-1,79,8708890868380135645
55283,0,14102100,1005,0,1,2,15702,320,50,1722,0,35,-1,79,2932788680089369316
55284,0,14102100,1005,0,1,0,19733,320,50,2260,0,171,100156,91,8763912466451585185
55285,0,14102100,1005,1,1,0,15707,320,50,1722,0,35,-1,79,-5497470920203784452
55286,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-80052322344914806
55287,0,14102100,1005,1,1,0,17753,320,50,1993,2,1063,100084,33,-4975956143676361890
55288,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,7435872463990148051
55289,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,-3130634972019121531
55290,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,2297852971175655885
55291,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,-2919253472765750940
55292,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,793920288575063049
55293,0,14102100,1005,1,1,0,20362,320,50,2333,0,39,100075,157,-3130634972019121531
55294,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,7741261153921945767
55295,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,-5497470920203784452
55296,0,14102100,1005,1,1,0,17914,320,50,2043,2,39,-1,32,7090997833464111984
55297,1,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,5560559286739235711
55298,0,14102100,1005,0,1,0,20345,300,250,2331,2,39,-1,23,3032272412331066877
55299,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,8163576803141325449
55300,1,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,1870610864071478492
55301,0,14102100,1005,0,1,0,20634,320,50,2374,3,39,-1,23,-5495946142564641209
55302,0,14102100,1005,1,1,0,18993,320,50,2161,0,35,-1,157,-2151498393140861330
55303,0,14102100,1005,0,1,0,12000,320,50,1248,2,39,100034,13,-4433407210160714026
55304,0,14102100,1005,1,1,0,17747,320,50,1974,2,39,100021,33,4042043507569394401
55305,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,-80052322344914806
55306,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,100084,79,7090997833464111984
55307,1,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,5846719576061300330
55308,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,1870610864071478492
55309,0,14102100,1005,1,1,0,20251,320,50,2323,0,687,100081,48,7741261153921945767
55310,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-7447863751109610905
55311,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,2057859897546695813
55312,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,1870610864071478492
55313,0,14102100,1005,1,1,0,20633,320,50,2374,3,39,-1,23,-6449148530060962954
55314,1,14102100,1005,0,1,0,20633,320,50,2374,3,39,-1,23,-7107609743762737166
55315,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,-623261270882518450
55316,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,100083,79,3314832870957709642
55317,0,14102100,1005,0,1,0,6563,320,50,572,2,39,-1,32,-8535980062928872586
55318,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,-3130634972019121531
55319,0,14102100,1005,1,1,0,20596,320,50,2161,0,35,-1,157,-3130634972019121531
55320,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-5584331359656771346
55321,0,14102100,1005,0,1,0,17163,320,50,1955,3,163,100193,71,-5925496335085495798
55322,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,7435872463990148051
55323,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,-5497470920203784452
55324,1,14102100,1005,1,1,0,17614,320,50,1993,2,1063,100084,33,-7947256263080388729
